feu;
1;
1;
22;22;
----------------------------------;
69;0;7;4-10-77;
69;1;8;4-9;
69;0;7;4-10-77;
69;1;8;4-9;
69;0;7;4-10-77;
70;3;11;0;
70;6;11;0;
70;7;11;0;
70;8;11;0;
70;4;7;6-10;
70;8;8;6-10;
70;6;7;6-10;
70;0;7;4-9-73;
70;0;7;4-9-73;
70;1;6;4-10-74;
70;0;7;4-9-73;
70;1;6;4-10-74;
70;0;7;4-9-73;
70;1;6;4-10-74;
70;0;7;4-9-73;
70;1;6;4-10-74;
71;2;11;0;
71;5;10;0;
71;6;10;0;
71;7;7;6-10;
71;3;6;6-10;
71;1;6;4-9-76;
71;0;7;4-9;
71;1;6;4-9-76;
71;0;7;4-9;
71;1;6;4-9-76;
71;0;7;4-9;
71;1;6;4-9-76;
71;1;6;4-9-76;
71;1;6;4-9-76;
71;2;6;6-10-71;
72;0;12;0;
72;4;10;0;
72;9;9;1-10;
72;2;7;6-10;
72;2;6;6-10-77;
72;5;7;6-10;
72;7;14;4-9-71;
72;1;6;4-9;
72;2;6;6-10-77;
72;1;6;4-9;
72;2;6;6-10-77;
72;1;6;4-9;
72;2;6;6-10-77;
72;1;6;4-9;
72;2;6;6-10-77;
72;1;6;4-9;
72;2;6;6-10-77;
72;1;6;4-9;
72;2;6;6-10-77;
73;7;10;0;
73;3;10;0;
73;4;9;0;
73;1;9;0;
73;4;6;6-10;
73;7;6;6-10;
73;2;5;6-10;
73;3;5;6-10;
73;7;14;4-9;
73;8;14;4-10-71;
73;2;6;6-9-72;
73;2;6;6-9-72;
73;1;5;6-10-75;
73;2;6;6-9-72;
73;1;5;6-10-75;
73;2;6;6-9-72;
73;1;5;6-10-75;
73;2;6;6-9-72;
73;1;5;6-10-75;
73;2;6;6-9-72;
73;1;5;6-10-75;
74;2;10;0;
74;3;9;0;
74;9;10;0;
74;9;8;4-10;
74;6;6;6-10;
74;8;6;6-10;
74;8;7;4-10;
74;10;8;1-10;
74;1;5;6-9-75;
74;2;6;6-9;
74;1;5;6-9-75;
74;2;6;6-9;
74;1;5;6-9-75;
74;1;5;6-9-75;
74;1;5;6-9-75;
74;3;4;4-10-72;
74;1;5;6-9-75;
74;3;4;4-10-72;
75;0;10;0;
75;8;10;0;
75;6;9;0;
75;7;9;0;
75;4;8;0;
75;8;14;0;
75;8;9;0;
75;5;6;6-10;
75;3;4;4-10-77;
75;8;14;0;
75;9;11;4-10-71;
75;1;5;6-9;
75;3;4;4-10-77;
75;1;5;6-9;
75;3;4;4-10-77;
75;1;5;6-9;
75;3;4;4-10-77;
75;1;5;6-9;
75;3;4;4-10-77;
75;1;5;6-9;
75;3;4;4-10-77;
76;2;9;0;
76;9;11;0;
76;9;7;4-10;
76;5;5;6-10;
76;6;5;6-10;
76;7;5;6-10;
76;8;5;4-10;
76;9;11;0;
76;9;8;4-10-71;
76;3;4;4-9-71;
76;3;4;4-9-71;
76;2;4;4-10-76;
76;3;4;4-9-71;
76;2;4;4-10-76;
76;3;4;4-9-71;
76;2;4;4-10-76;
76;3;4;4-9-71;
76;2;4;4-10-76;
76;3;4;4-9-71;
76;2;4;4-10-76;
76;3;4;4-9-71;
76;2;4;4-10-76;
77;7;15;0;
77;0;8;0;
77;5;9;0;
77;2;8;0;
77;3;8;0;
77;6;8;0;
77;7;8;0;
77;4;5;6-10;
77;2;4;4-9-74;
77;9;6;4-10;
77;3;4;4-9;
77;2;4;4-9-74;
77;2;4;4-9-74;
77;2;4;4-9-74;
77;8;4;4-10-73;
77;2;4;4-9-74;
77;8;4;4-10-73;
77;2;4;4-9-74;
77;8;4;4-10-73;
78;5;8;0;
78;3;7;0;
78;1;7;0;
78;8;4;4-9-73;
78;2;4;4-9;
78;4;4;4-10-74;
78;2;4;4-9;
78;4;4;4-10-74;
78;2;4;4-9;
78;4;4;4-10-74;
78;2;4;4-9;
78;4;4;4-10-74;
78;8;4;4-9-73;
79;4;7;0;
79;8;8;0;
79;6;7;0;
79;5;4;4-10-71;
79;6;4;4-10;
79;9;5;1-10;
